Id,SalePrice
2734,156905.45245147802
2735,140249.71682001185
2736,139629.2264700932
2737,121728.87822941318
2738,138759.75135692587
2739,167890.27423098477
2740,133659.18680372945
2741,152713.29387463312
2742,165746.19185157682
2743,155275.91832370945
2744,153685.0501612242
2745,135566.60729135945
2746,130713.62950290031
2747,139940.65934784652
2748,121959.80315646136
2749,133510.26259522652
2750,142505.5959649484
2751,129765.1003791958
2752,178721.8003004362
2753,141057.59229407777
2754,210513.37642063052
2755,133399.27182443684
2756,98448.56182437258
2757,54507.17585240864
2758,81483.56315087523
2759,155561.39866144545
2760,124304.03120404281
2761,158280.50488720278
2762,144638.016121485
2763,187354.17668827644
2764,148921.0384563083
2765,278245.31062092655
2766,139506.41098593094
2767,84014.04600064701
2768,132624.16385051463
2769,129322.04647446203
2770,142886.29386963922
2771,106446.27669375562
2772,120304.85518120269
2773,166620.53850066318
2774,149844.27403067483
2775,128220.12819106283
2776,140093.2401616805
2777,150836.13505781826
2778,111254.95834063465
2779,136107.46028575095
2780,88333.15863277946
2781,99162.74389856138
2782,98222.21985740798
2783,106997.04298790146
2784,120762.03361784841
2785,136483.14329174432
2786,65531.57831104654
2787,121801.41719412203
2788,68850.8514994176
2789,155447.09635554207
2790,107282.73959251752
2791,120376.50014648926
2792,61257.610316929036
2793,166958.9297680047
2794,109344.39196902601
2795,112823.41958774436
2796,101349.09477938747
2797,189376.60835266206
2798,102326.17917352954
2799,111666.84363604401
2800,59616.348439636226
2801,120166.09012567556
2802,132590.63119603365
2803,168468.0042061983
2804,132367.88837513918
2805,107831.97438993442
2806,73271.93955527437
2807,155333.87437375402
2808,161607.06459860332
2809,138328.25485960752
2810,126438.31749851455
2811,164182.6547988713
2812,155237.25156960424
2813,155152.34971837825
2814,153060.50799478122
2815,102780.10950202376
2816,256304.96467223248
2817,153857.51696509717
2818,135376.03204084228
2819,161541.79195518955
2820,150598.75455252363
2821,116943.22109518177
2822,200370.06266433894
2823,296680.12942547345
2824,190214.50499791405
2825,144721.15694548475
2826,131856.22312419067
2827,145031.27513934055
2828,204221.33555719032
2829,229859.56554392673
2830,224349.39217128788
2831,165986.36733380996
2832,251805.37113614957
2833,287914.79344579624
2834,209479.9033547061
2835,214166.5686122949
2836,192546.6666614117
2837,153594.72756118284
2838,140039.06035766375
2839,185398.46973012446
2840,207124.99436788785
2841,191330.3584570269
2842,223212.7369645419
2843,149450.57747813637
2844,167387.50660881735
2845,121262.93801654184
2846,210966.32609395165
2847,188623.95933492293
2848,203269.0076705289
2849,208211.83252034948
2850,258715.82068573692
2851,226750.25717871977
2852,213630.80024568256
2853,220543.17459318586
2854,135683.97422100228
2855,209122.54533169686
2856,200559.87143014482
2857,167667.19367710457
2858,207469.2293413561
2859,127646.40506542313
2860,129104.78245499593
2861,114508.58153102254
2862,188124.36470628972
2863,128621.87824019908
2864,244754.45182707597
2865,130304.25087301589
2866,139243.15186024955
2867,103805.72719211616
2868,93771.05926702674
2869,102574.57339003001
2870,121770.339410463
2871,92036.25360167796
2872,60355.753545623
2873,104283.98873558475
2874,149164.29919005773
2875,128438.62355563487
2876,162032.2370098463
2877,138141.82837565758
2878,166433.34163422562
2879,138956.12157964223
2880,91030.75949541038
2881,156910.8986357129
2882,168163.51643467078
2883,203582.22614783485
2884,207660.4395439473
2885,196031.29696476553
2886,208565.9895200965
2887,105925.69045607449
2888,132935.6502682963
2889,59189.43021559473
2890,85796.38007096687
2891,141191.43509762216
2892,58371.72832797352
2893,75495.9632147853
2894,54389.81898572511
2895,299537.72545611794
2896,295263.9356919399
2897,205600.65377724904
2898,150143.05042336107
2899,204553.46823119695
2900,161100.882512427
2901,192939.70908889043
2902,198636.70874858787
2903,330884.95335836866
2904,317719.1171367161
2905,101013.67995459365
2906,186987.90156873773
2907,108120.76508672356
2908,127747.88386699792
2909,148556.39749021328
2910,74474.76919551514
2911,91258.03420207756
2912,146023.33689779998
2913,92102.9342443933
2914,69542.94942178145
2915,98982.11606316603
2916,95325.1580097803
2917,162550.3786035195
2918,119331.24476618382
2919,221304.6480501533
